divisionid~#~divisionname~#~amount~#~cgst~#~sgst~#~igst~#~filingmonth
44~#~Hosakote Division~#~24138424.00~#~2173771.00~#~2173771.00~#~0.00~#~May-23
44~#~Hosakote Division~#~30758382.00~#~2768254.38~#~2768254.38~#~0.00~#~Nov-23
44~#~Hosakote Division~#~45819361.00~#~4123742.49~#~4123742.49~#~0.00~#~Oct-23
44~#~Hosakote Division~#~26494053.00~#~2384591.00~#~2384591.00~#~0.00~#~Sep-23
45~#~HSR Layout Division~#~37456512.00~#~3371773.00~#~3371773.00~#~0.00~#~Aug-23
45~#~HSR Layout Division~#~37596455.00~#~3384359.00~#~3384359.00~#~0.00~#~Jul-23
45~#~HSR Layout Division~#~58831764.00~#~5295746.00~#~5295746.00~#~0.00~#~Jun-23
45~#~HSR Layout Division~#~53051008.00~#~4775534.00~#~4775534.00~#~0.00~#~May-23
45~#~HSR Layout Division~#~22260341.00~#~2003430.69~#~2003430.69~#~0.00~#~Nov-23
45~#~HSR Layout Division~#~28197582.00~#~2537782.38~#~2537782.38~#~0.00~#~Oct-23
45~#~HSR Layout Division~#~25371763.00~#~2284209.00~#~2284209.00~#~0.00~#~Sep-23
46~#~ICTMIS~#~500.00~#~45.00~#~45.00~#~0.00~#~Jul-23
47~#~Indiranagar Division~#~13854876.00~#~1247323.00~#~1247323.00~#~0.00~#~Aug-23
47~#~Indiranagar Division~#~9656277.00~#~869410.00~#~869410.00~#~0.00~#~Jul-23
47~#~Indiranagar Division~#~12519477.00~#~1127116.00~#~1127116.00~#~0.00~#~Jun-23
47~#~Indiranagar Division~#~8653072.00~#~779151.00~#~779151.00~#~0.00~#~May-23
47~#~Indiranagar Division~#~7136645.00~#~642298.05~#~642298.05~#~0.00~#~Nov-23
47~#~Indiranagar Division~#~9668437.00~#~870159.33~#~870159.33~#~0.00~#~Oct-23
47~#~Indiranagar Division~#~13813316.00~#~1243534.00~#~1243534.00~#~0.00~#~Sep-23
48~#~Jalahalli Division~#~20645007.00~#~1858343.00~#~1858343.00~#~0.00~#~Aug-23
48~#~Jalahalli Division~#~17941749.81~#~1614992.00~#~1614992.00~#~0.00~#~Jul-23
48~#~Jalahalli Division~#~19677493.00~#~1771544.00~#~1771544.00~#~0.00~#~Jun-23
48~#~Jalahalli Division~#~19463254.00~#~1752148.00~#~1752148.00~#~0.00~#~May-23
48~#~Jalahalli Division~#~14909049.00~#~1341814.41~#~1341814.41~#~0.00~#~Nov-23
